content_id,date,views,avg_watch_time_min,completion_rate,unique_viewers,device,region
CNT0044,2024-12-13,42253,61.4,0.6822,26065,CTV,Midwest
CNT0044,2024-12-14,12535,40.6,0.4511,11443,Desktop,Midwest
CNT0044,2024-12-15,9685,64.7,0.7189,7124,Tablet,Southeast
CNT0044,2024-12-16,19404,73.4,0.8156,15122,Mobile,Midwest
CNT0044,2024-12-17,21775,37.7,0.4189,18865,CTV,Midwest
CNT0044,2024-12-18,17096,70.7,0.7856,13380,Desktop,Midwest
CNT0044,2024-12-19,7195,52.7,0.5856,5932,Desktop,Midwest
CNT0044,2024-12-20,13419,42.3,0.47,11328,Desktop,Southwest
CNT0044,2024-12-21,12169,52.1,0.5789,7796,Desktop,Northeast
CNT0044,2024-12-22,23185,37.0,0.4111,20228,Desktop,Northeast
CNT0044,2024-12-23,9230,72.5,0.8056,5932,Desktop,Southwest
CNT0044,2024-12-24,10334,61.9,0.6878,8930,CTV,Southeast
CNT0044,2024-12-25,23816,69.3,0.77,19080,Mobile,Southwest
CNT0044,2024-12-26,21690,33.1,0.3678,13208,Tablet,Midwest
CNT0044,2024-12-27,4351,76.3,0.8478,3607,CTV,Southwest
CNT0044,2024-12-28,18887,76.8,0.8533,15142,Tablet,Southeast
CNT0045,2024-11-27,272735,29.9,0.4983,232582,Desktop,Southeast
CNT0045,2024-11-28,345438,27.2,0.4533,285054,Tablet,West
CNT0045,2024-11-29,439066,37.5,0.625,303520,Desktop,Southwest
CNT0045,2024-11-30,345423,30.0,0.5,272171,CTV,Midwest
CNT0045,2024-12-01,501276,30.7,0.5117,309246,Tablet,Northeast
CNT0045,2024-12-02,398330,40.4,0.6733,350376,Mobile,West
CNT0045,2024-12-03,220560,39.7,0.6617,141222,Tablet,Midwest
CNT0045,2024-12-04,419690,48.4,0.8067,318539,Mobile,Southwest
CNT0045,2024-12-05,419166,51.9,0.865,367570,Tablet,Northeast
CNT0045,2024-12-06,303961,24.4,0.4067,194173,Desktop,Northeast
CNT0045,2024-12-07,447651,26.4,0.44,320226,Desktop,Southeast
CNT0045,2024-12-08,424503,35.9,0.5983,267277,Tablet,Northeast
CNT0045,2024-12-09,327116,49.5,0.825,260593,Mobile,Southeast
CNT0045,2024-12-10,300500,46.4,0.7733,225373,Tablet,Southwest
CNT0045,2024-12-11,104044,34.6,0.5767,66956,CTV,West
CNT0045,2024-12-12,177471,27.9,0.465,145420,CTV,Southeast
CNT0045,2024-12-13,102105,33.7,0.5617,82470,Mobile,Southwest
CNT0045,2024-12-14,261806,29.4,0.49,210250,Desktop,Midwest
CNT0045,2024-12-15,92735,36.7,0.6117,72651,Mobile,Southeast
CNT0045,2024-12-16,167427,24.1,0.4017,146058,Desktop,Southwest
CNT0045,2024-12-17,203221,45.8,0.7633,143790,Desktop,Southwest
CNT0045,2024-12-18,408259,46.6,0.7767,291247,Desktop,West
CNT0045,2024-12-19,229329,51.0,0.85,150315,Mobile,Northeast
CNT0045,2024-12-20,255383,45.3,0.755,176757,Mobile,West
CNT0045,2024-12-21,63995,39.1,0.6517,41114,Mobile,Midwest
CNT0045,2024-12-22,27860,26.5,0.4417,22062,Mobile,West
CNT0045,2024-12-23,348309,52.3,0.8717,262017,CTV,West
CNT0045,2024-12-24,131034,52.4,0.8733,89967,CTV,Midwest
CNT0045,2024-12-25,23873,30.5,0.5083,21375,Desktop,Midwest
CNT0045,2024-12-26,39533,23.8,0.3967,30708,Mobile,Southwest
CNT0045,2024-12-27,42926,53.7,0.895,39008,Desktop,Northeast
CNT0045,2024-12-28,56288,45.2,0.7533,48266,Mobile,Northeast
CNT0045,2024-12-29,174636,47.5,0.7917,121096,Desktop,Southwest
CNT0045,2024-12-30,111496,26.8,0.4467,100660,Mobile,West
CNT0045,2024-12-31,120942,37.8,0.63,103316,Mobile,Southeast
CNT0046,2024-07-01,751738,42.3,0.47,619242,Mobile,Southeast
CNT0046,2024-07-02,926195,82.5,0.9167,691106,Mobile,West
CNT0046,2024-07-03,421780,80.9,0.8989,335117,Mobile,Northeast
CNT0046,2024-07-04,297771,37.6,0.4178,179798,Tablet,Northeast
CNT0046,2024-07-05,484134,54.1,0.6011,316063,Desktop,Southeast
CNT0046,2024-07-06,815911,63.6,0.7067,738565,Tablet,Southwest
CNT0046,2024-07-07,462816,71.9,0.7989,421532,Desktop,Southeast
CNT0046,2024-07-08,430573,35.0,0.3889,382707,Tablet,Southeast
CNT0046,2024-07-09,99873,81.2,0.9022,71304,CTV,Southwest
CNT0046,2024-07-10,486119,60.2,0.6689,301859,Tablet,Southeast
CNT0046,2024-07-11,32192,65.6,0.7289,25169,Desktop,Northeast
CNT0046,2024-07-12,280530,63.4,0.7044,243840,Tablet,West
CNT0046,2024-07-13,224391,36.9,0.41,143982,Tablet,Southeast
CNT0046,2024-07-14,201634,79.8,0.8867,168861,Desktop,Northeast
CNT0046,2024-07-15,105803,66.6,0.74,78848,Desktop,Southwest
CNT0046,2024-07-16,391489,74.1,0.8233,322176,Mobile,West
CNT0046,2024-07-17,323064,68.2,0.7578,193865,CTV,West
CNT0046,2024-07-18,117232,40.4,0.4489,91376,Tablet,Northeast
CNT0046,2024-07-19,60985,79.9,0.8878,38956,Desktop,Midwest
CNT0046,2024-07-20,88498,44.1,0.49,81303,Desktop,Southwest
CNT0046,2024-07-21,175802,71.1,0.79,112873,Mobile,Northeast
CNT0046,2024-07-22,191398,73.1,0.8122,170386,Tablet,Midwest
CNT0046,2024-07-23,70661,55.1,0.6122,52469,CTV,Southeast
CNT0046,2024-07-24,115747,41.6,0.4622,99785,CTV,West
CNT0046,2024-07-25,23735,77.0,0.8556,16390,CTV,West
CNT0046,2024-07-26,137845,32.1,0.3567,124821,Desktop,Northeast
CNT0046,2024-07-27,98606,79.4,0.8822,60649,Tablet,West
CNT0046,2024-07-28,312562,49.4,0.5489,257617,Tablet,Midwest
CNT0046,2024-07-29,170954,66.5,0.7389,121067,CTV,Southwest
CNT0046,2024-07-30,124604,61.0,0.6778,78628,Desktop,Northeast
CNT0046,2024-07-31,87331,63.2,0.7022,77793,Mobile,Southeast
CNT0046,2024-08-01,77153,52.7,0.5856,53482,Tablet,Southeast
CNT0046,2024-08-02,83331,40.6,0.4511,61444,Desktop,Northeast
CNT0046,2024-08-03,180213,78.2,0.8689,124738,Mobile,Northeast
CNT0046,2024-08-04,104514,72.2,0.8022,93439,Desktop,Midwest
CNT0046,2024-08-05,20948,66.5,0.7389,17185,Tablet,Southeast
CNT0046,2024-08-06,48133,56.5,0.6278,34826,Mobile,Midwest
CNT0046,2024-08-07,149292,76.1,0.8456,130579,Desktop,Northeast
CNT0046,2024-08-08,95797,71.7,0.7967,85725,Tablet,West
CNT0046,2024-08-09,82699,81.2,0.9022,61306,Tablet,Southwest
CNT0046,2024-08-10,142776,69.2,0.7689,125180,Desktop,Southwest
CNT0046,2024-08-11,72942,54.4,0.6044,58250,CTV,Northeast
CNT0046,2024-08-12,95529,64.6,0.7178,85968,Tablet,Southeast
CNT0046,2024-08-13,100983,46.4,0.5156,63551,Tablet,Southwest
CNT0046,2024-08-14,73480,65.0,0.7222,54669,Desktop,Southeast
CNT0046,2024-08-15,84764,55.8,0.62,52824,Mobile,Midwest
CNT0046,2024-08-16,79225,42.4,0.4711,68919,Tablet,Midwest
CNT0046,2024-08-17,72737,66.2,0.7356,57552,Mobile,Midwest
CNT0046,2024-08-18,45841,82.1,0.9122,33937,CTV,Midwest
CNT0046,2024-08-19,73709,31.6,0.3511,45151,Mobile,West
CNT0046,2024-08-20,55315,35.0,0.3889,42198,Tablet,Midwest
CNT0046,2024-08-21,41046,71.8,0.7978,26971,Tablet,Southwest
CNT0046,2024-08-22,25811,70.3,0.7811,22372,Mobile,Southeast
CNT0046,2024-08-23,60432,80.4,0.8933,54899,Tablet,Northeast
CNT0046,2024-08-24,21404,50.2,0.5578,18945,Mobile,Northeast
CNT0046,2024-08-25,21598,75.2,0.8356,12992,Desktop,West
CNT0046,2024-08-26,78349,57.5,0.6389,61453,CTV,Midwest
CNT0046,2024-08-27,31799,38.8,0.4311,22182,Desktop,West
CNT0046,2024-08-28,43880,32.5,0.3611,34476,CTV,Midwest
CNT0046,2024-08-29,65664,73.1,0.8122,43871,CTV,Southeast
CNT0046,2024-08-30,8597,41.9,0.4656,7661,CTV,Southeast
CNT0046,2024-08-31,61650,52.3,0.5811,49896,Mobile,Southwest
CNT0046,2024-09-01,39218,48.1,0.5344,32720,Desktop,Southwest
CNT0046,2024-09-02,68488,62.4,0.6933,59921,Tablet,Northeast
CNT0046,2024-09-03,41472,72.6,0.8067,30539,CTV,West
CNT0046,2024-09-04,24073,79.7,0.8856,15208,Desktop,Southeast
CNT0046,2024-09-05,16263,76.2,0.8467,9921,CTV,Midwest
CNT0046,2024-09-06,49734,35.6,0.3956,43649,Tablet,Midwest
CNT0046,2024-09-07,34764,41.6,0.4622,27086,CTV,West
CNT0046,2024-09-08,17061,57.3,0.6367,14072,Tablet,Southeast
CNT0046,2024-09-09,9107,78.0,0.8667,8063,Tablet,Midwest
CNT0046,2024-09-10,4124,69.4,0.7711,2810,Desktop,Southwest
CNT0046,2024-09-11,25551,53.5,0.5944,19611,Desktop,Southwest
CNT0046,2024-09-12,15934,47.3,0.5256,10957,Tablet,Southwest
CNT0046,2024-09-13,25329,76.8,0.8533,20285,Desktop,Northeast
CNT0046,2024-09-14,34580,57.3,0.6367,25950,Tablet,Southeast
CNT0046,2024-09-15,40306,44.7,0.4967,31560,CTV,Southeast
CNT0046,2024-09-16,8966,42.0,0.4667,6007,Mobile,Northeast
CNT0046,2024-09-17,20633,60.4,0.6711,12537,Tablet,Northeast
CNT0046,2024-09-18,11310,75.7,0.8411,7287,CTV,Midwest
CNT0046,2024-09-19,19664,80.1,0.89,13425,Desktop,West
CNT0046,2024-09-20,23449,78.9,0.8767,17693,Desktop,Midwest
CNT0046,2024-09-21,7502,69.2,0.7689,5616,Tablet,West
CNT0046,2024-09-22,2078,46.7,0.5189,1524,Mobile,Southwest
CNT0046,2024-09-23,5114,77.3,0.8589,3726,Desktop,Midwest
CNT0046,2024-09-24,11303,65.0,0.7222,8559,Tablet,West
CNT0046,2024-09-25,12495,73.4,0.8156,10374,Tablet,West
CNT0046,2024-09-26,11755,56.2,0.6244,8535,Desktop,Southeast
CNT0046,2024-09-27,1718,57.2,0.6356,1436,Desktop,Southeast
CNT0046,2024-09-28,14647,53.9,0.5989,10332,Desktop,Southeast
CNT0047,2024-12-04,107065,27.7,0.6295,66363,Tablet,Southwest
CNT0047,2024-12-05,158008,30.3,0.6886,120150,Mobile,West
CNT0047,2024-12-06,392117,22.9,0.5205,269886,Mobile,Northeast
CNT0047,2024-12-07,371000,17.3,0.3932,305684,Desktop,Northeast
CNT0047,2024-12-08,530120,37.7,0.8568,346938,Tablet,Southeast
CNT0047,2024-12-09,619749,28.6,0.65,527554,Desktop,Northeast
CNT0047,2024-12-10,65043,24.9,0.5659,48994,Desktop,West
CNT0047,2024-12-11,496724,20.5,0.4659,303982,Mobile,Northeast
CNT0047,2024-12-12,229825,21.6,0.4909,152161,Mobile,Southwest
CNT0047,2024-12-13,231004,21.5,0.4886,140067,CTV,Northeast
CNT0047,2024-12-14,119152,35.5,0.8068,90872,CTV,West
CNT0047,2024-12-15,293649,21.7,0.4932,226159,Desktop,Southwest
CNT0047,2024-12-16,329829,23.4,0.5318,211980,Desktop,Midwest
CNT0047,2024-12-17,133701,29.7,0.675,84684,CTV,Midwest
CNT0047,2024-12-18,139773,25.7,0.5841,104324,Desktop,Midwest
CNT0047,2024-12-19,310120,33.1,0.7523,238001,Desktop,Northeast
CNT0047,2024-12-20,266583,39.4,0.8955,234993,Mobile,Southwest
CNT0047,2024-12-21,252186,33.3,0.7568,158493,Mobile,Midwest
CNT0047,2024-12-22,143298,39.7,0.9023,129781,Tablet,Southeast
CNT0047,2024-12-23,345229,40.2,0.9136,296387,Desktop,Southwest
CNT0047,2024-12-24,238798,32.1,0.7295,148497,Mobile,Midwest
CNT0047,2024-12-25,452776,25.1,0.5705,278317,CTV,Southwest
CNT0047,2024-12-26,315724,34.2,0.7773,289777,Tablet,Southeast
CNT0047,2024-12-27,111274,37.0,0.8409,100031,Desktop,West
CNT0047,2024-12-28,149955,33.0,0.75,98040,Mobile,West
CNT0047,2024-12-29,297344,38.9,0.8841,205424,Tablet,Southwest
CNT0047,2024-12-30,129180,36.4,0.8273,97566,Tablet,Southeast
CNT0047,2024-12-31,152055,27.5,0.625,126601,CTV,Northeast
CNT0048,2024-12-28,46018,25.5,0.425,42160,Tablet,Northeast
CNT0048,2024-12-29,615956,47.0,0.7833,503541,Desktop,Southeast
CNT0048,2024-12-30,62975,27.4,0.4567,57032,Tablet,Southeast
CNT0048,2024-12-31,83167,52.3,0.8717,53205,Desktop,Northeast
CNT0049,2024-08-18,818207,22.4,0.3733,562668,Desktop,West
CNT0049,2024-08-19,211824,49.3,0.8217,182372,Desktop,West
CNT0049,2024-08-20,622333,27.3,0.455,380499,Tablet,Midwest
CNT0049,2024-08-21,517673,35.0,0.5833,415326,Mobile,Southwest
CNT0049,2024-08-22,222583,54.7,0.9117,158679,Mobile,Midwest
CNT0049,2024-08-23,160385,46.0,0.7667,115901,Desktop,Southeast
CNT0049,2024-08-24,413860,39.4,0.6567,374713,CTV,Southeast
CNT0049,2024-08-25,91479,43.0,0.7167,64075,Desktop,Northeast
CNT0049,2024-08-26,631740,30.4,0.5067,411313,Mobile,Midwest
CNT0049,2024-08-27,387177,31.2,0.52,325603,Desktop,Northeast
CNT0049,2024-08-28,475898,30.6,0.51,287744,Mobile,Southeast
CNT0049,2024-08-29,157647,38.6,0.6433,137718,Tablet,Northeast
CNT0049,2024-08-30,153885,30.1,0.5017,92523,Mobile,Northeast
CNT0049,2024-08-31,36155,52.0,0.8667,21832,Tablet,Northeast
CNT0049,2024-09-01,336687,40.1,0.6683,227396,Desktop,Southeast
CNT0049,2024-09-02,91343,46.9,0.7817,69098,Mobile,West
CNT0049,2024-09-03,246144,33.1,0.5517,167949,Tablet,Northeast
CNT0049,2024-09-04,317125,25.4,0.4233,226500,Mobile,Midwest
CNT0049,2024-09-05,198939,31.6,0.5267,178360,Desktop,West
CNT0049,2024-09-06,60311,27.1,0.4517,43706,Tablet,Northeast
CNT0049,2024-09-07,182871,51.5,0.8583,124180,Mobile,Southwest
CNT0049,2024-09-08,72528,41.8,0.6967,47676,CTV,Southeast
CNT0049,2024-09-09,42581,32.8,0.5467,38271,CTV,Southeast
CNT0049,2024-09-10,124336,49.4,0.8233,83457,Mobile,Southwest
CNT0049,2024-09-11,37930,35.9,0.5983,28493,Desktop,Southwest
CNT0049,2024-09-12,74684,51.5,0.8583,64224,Tablet,Southeast
CNT0049,2024-09-13,82308,45.1,0.7517,71304,CTV,Southeast
CNT0049,2024-09-14,269460,50.6,0.8433,236223,Mobile,West
CNT0049,2024-09-15,59229,44.6,0.7433,37615,Tablet,Midwest
CNT0049,2024-09-16,252871,29.3,0.4883,208108,Desktop,Midwest
CNT0049,2024-09-17,151823,43.8,0.73,95346,Desktop,Southeast
CNT0049,2024-09-18,31330,48.0,0.8,19696,Mobile,Southeast
CNT0049,2024-09-19,20976,49.5,0.825,17325,Desktop,Southwest
CNT0049,2024-09-20,46099,22.6,0.3767,38238,Desktop,Southeast
CNT0049,2024-09-21,80798,29.6,0.4933,54052,Desktop,Midwest
CNT0049,2024-09-22,99541,28.2,0.47,64832,Tablet,Southwest
CNT0049,2024-09-23,27172,29.6,0.4933,17662,CTV,Northeast
CNT0049,2024-09-24,141013,42.5,0.7083,92060,Tablet,West
CNT0049,2024-09-25,100010,29.2,0.4867,65037,CTV,Southwest
CNT0049,2024-09-26,95838,52.5,0.875,67304,Tablet,Northeast
CNT0049,2024-09-27,12964,41.6,0.6933,8684,Desktop,Southeast
CNT0049,2024-09-28,24305,21.5,0.3583,19156,CTV,West
CNT0049,2024-09-29,56519,42.7,0.7117,36452,Tablet,West
CNT0049,2024-09-30,104432,51.3,0.855,72139,Desktop,Southwest
CNT0049,2024-10-01,74946,25.1,0.4183,48941,Desktop,West
CNT0049,2024-10-02,99013,22.0,0.3667,68573,Tablet,Southeast
CNT0049,2024-10-03,51543,27.3,0.455,35660,Tablet,Midwest
CNT0049,2024-10-04,84588,48.0,0.8,71343,Tablet,Southwest
CNT0049,2024-10-05,49440,53.1,0.885,41865,Desktop,Midwest
CNT0049,2024-10-06,50780,46.1,0.7683,35877,Tablet,Midwest
CNT0049,2024-10-07,78932,28.0,0.4667,71932,CTV,Southwest
CNT0049,2024-10-08,34817,24.7,0.4117,29013,Tablet,West
CNT0049,2024-10-09,56852,44.1,0.735,40641,Desktop,Southwest
CNT0049,2024-10-10,47531,32.2,0.5367,34782,CTV,Southeast
CNT0049,2024-10-11,102256,28.5,0.475,85697,Mobile,Southeast
CNT0049,2024-10-12,64074,49.8,0.83,53550,Desktop,Southeast
CNT0049,2024-10-13,18162,21.3,0.355,11825,Mobile,Midwest
CNT0049,2024-10-14,19558,46.0,0.7667,13853,Tablet,Southwest
CNT0049,2024-10-15,65899,33.6,0.56,54729,Tablet,Southeast
CNT0049,2024-10-16,19352,37.6,0.6267,14170,Desktop,Northeast
CNT0049,2024-10-17,37728,25.9,0.4317,27823,Mobile,Northeast
CNT0049,2024-10-18,14702,42.2,0.7033,11041,CTV,Southeast
CNT0049,2024-10-19,38446,26.3,0.4383,30330,Mobile,Northeast
CNT0049,2024-10-20,3552,42.2,0.7033,2358,Mobile,Midwest
CNT0049,2024-10-21,69495,27.5,0.4583,45095,Desktop,Northeast
CNT0049,2024-10-22,11685,45.5,0.7583,9530,Desktop,Southwest
CNT0049,2024-10-23,43759,51.7,0.8617,34054,CTV,West
CNT0049,2024-10-24,31476,44.1,0.735,25610,Desktop,Southeast
CNT0049,2024-10-25,37565,22.9,0.3817,29099,Mobile,Midwest
CNT0049,2024-10-26,32462,34.8,0.58,26614,CTV,Northeast
CNT0049,2024-10-27,22728,38.3,0.6383,15896,Tablet,West
CNT0049,2024-10-28,34643,33.9,0.565,24206,Mobile,West
CNT0049,2024-10-29,72180,49.0,0.8167,59014,Desktop,Southeast
CNT0049,2024-10-30,27362,35.0,0.5833,17807,Desktop,Northeast
CNT0049,2024-10-31,35072,32.2,0.5367,27544,Desktop,West
CNT0049,2024-11-01,10766,40.5,0.675,9190,Tablet,West
CNT0049,2024-11-02,33477,46.7,0.7783,21653,Mobile,Midwest
CNT0049,2024-11-03,28946,46.1,0.7683,18838,Mobile,Midwest
CNT0049,2024-11-04,16449,52.5,0.875,14185,Mobile,West
CNT0049,2024-11-05,4124,45.9,0.765,2831,Mobile,Southeast
CNT0049,2024-11-06,38161,44.3,0.7383,25989,Desktop,West
CNT0049,2024-11-07,20988,34.6,0.5767,12901,CTV,Midwest
CNT0049,2024-11-08,27206,45.9,0.765,19687,CTV,West
CNT0049,2024-11-09,23430,34.5,0.575,17822,Tablet,Southwest
CNT0049,2024-11-10,30355,38.8,0.6467,22786,Mobile,Midwest
CNT0049,2024-11-11,12854,41.7,0.695,11763,CTV,Southeast
CNT0049,2024-11-12,28161,53.0,0.8833,23738,Desktop,Northeast
CNT0049,2024-11-13,18156,53.7,0.895,14504,Desktop,West
CNT0049,2024-11-14,4464,28.9,0.4817,3106,CTV,Southwest
CNT0049,2024-11-15,17295,28.8,0.48,14006,CTV,Southwest
CNT0050,2024-10-10,263398,59.4,0.66,168263,Mobile,Midwest
CNT0050,2024-10-11,515079,53.1,0.59,320274,Mobile,Southeast
CNT0050,2024-10-12,512353,81.0,0.9,406188,Mobile,Southwest
CNT0050,2024-10-13,367706,72.9,0.81,231338,Mobile,Southeast
CNT0050,2024-10-14,77903,35.4,0.3933,52103,Desktop,Southeast
CNT0050,2024-10-15,80390,31.8,0.3533,52177,CTV,Midwest
CNT0050,2024-10-16,182531,42.6,0.4733,163733,Mobile,West
CNT0050,2024-10-17,638768,70.5,0.7833,427586,CTV,Midwest
CNT0050,2024-10-18,38608,62.0,0.6889,25356,Mobile,West
CNT0050,2024-10-19,61161,40.9,0.4544,39088,Tablet,West
CNT0050,2024-10-20,196508,33.3,0.37,124972,Desktop,Southwest
CNT0050,2024-10-21,35053,77.5,0.8611,31671,CTV,West
CNT0050,2024-10-22,270527,64.1,0.7122,196844,CTV,Northeast
CNT0050,2024-10-23,507308,31.8,0.3533,321462,CTV,West
CNT0050,2024-10-24,275264,76.1,0.8456,239404,Mobile,Southeast
CNT0050,2024-10-25,233222,75.1,0.8344,179457,Desktop,Southeast
CNT0050,2024-10-26,202978,78.2,0.8689,153026,Desktop,Northeast
CNT0050,2024-10-27,187658,46.1,0.5122,142188,Tablet,Southwest
CNT0050,2024-10-28,64367,37.3,0.4144,58730,CTV,Southwest
CNT0050,2024-10-29,287064,32.1,0.3567,216573,Mobile,Northeast
CNT0050,2024-10-30,180362,34.2,0.38,144188,CTV,Southwest
CNT0050,2024-10-31,124483,46.0,0.5111,103107,CTV,Southeast
CNT0050,2024-11-01,97598,40.1,0.4456,70440,CTV,Northeast
CNT0050,2024-11-02,150063,75.7,0.8411,131836,Mobile,Southeast
CNT0050,2024-11-03,115309,67.3,0.7478,89346,Mobile,Midwest
CNT0050,2024-11-04,75268,68.0,0.7556,54418,Desktop,Southeast
CNT0050,2024-11-05,252331,76.1,0.8456,222782,CTV,Southeast
CNT0050,2024-11-06,48232,36.6,0.4067,36151,Desktop,Midwest
CNT0050,2024-11-07,52812,58.6,0.6511,46987,Mobile,Southeast
CNT0050,2024-11-08,153509,56.8,0.6311,93410,CTV,West
CNT0050,2024-11-09,170171,57.4,0.6378,108252,Tablet,West
CNT0050,2024-11-10,237725,52.6,0.5844,152957,CTV,Southeast
CNT0050,2024-11-11,97870,36.4,0.4044,64634,Tablet,Midwest
CNT0050,2024-11-12,37799,53.7,0.5967,25508,CTV,Southeast
CNT0050,2024-11-13,68487,33.6,0.3733,53658,CTV,West
CNT0050,2024-11-14,224843,72.9,0.81,202741,Mobile,Northeast
CNT0050,2024-11-15,100891,80.0,0.8889,60919,Mobile,Northeast
CNT0050,2024-11-16,202666,58.3,0.6478,172140,CTV,Midwest
CNT0050,2024-11-17,22355,54.4,0.6044,19102,CTV,Southwest
CNT0050,2024-11-18,54455,57.2,0.6356,35527,Desktop,West
CNT0050,2024-11-19,148903,54.4,0.6044,100428,Tablet,Southwest
CNT0050,2024-11-20,56672,53.9,0.5989,45065,CTV,Northeast
CNT0050,2024-11-21,137525,65.1,0.7233,92514,CTV,West
CNT0050,2024-11-22,86980,45.5,0.5056,60374,CTV,Midwest
CNT0050,2024-11-23,81024,43.4,0.4822,57110,CTV,Northeast
CNT0050,2024-11-24,116436,77.8,0.8644,86325,Tablet,Southwest
CNT0050,2024-11-25,74213,43.9,0.4878,61747,Mobile,Southwest
CNT0050,2024-11-26,16128,37.5,0.4167,13235,Mobile,Southeast
CNT0050,2024-11-27,7628,50.0,0.5556,4796,Mobile,Northeast
CNT0050,2024-11-28,28440,44.6,0.4956,20951,Mobile,West
CNT0050,2024-11-29,71622,33.1,0.3678,63274,CTV,Midwest
CNT0050,2024-11-30,13665,40.7,0.4522,8380,Desktop,Northeast
CNT0050,2024-12-01,10237,66.1,0.7344,8232,Desktop,West
CNT0050,2024-12-02,18653,68.4,0.76,13942,Tablet,Midwest
CNT0050,2024-12-03,97237,49.5,0.55,83608,Tablet,Southwest
CNT0050,2024-12-04,54251,78.3,0.87,42205,Mobile,Northeast
CNT0050,2024-12-05,21723,77.4,0.86,18493,Desktop,Northeast
CNT0050,2024-12-06,53994,69.4,0.7711,42835,Desktop,Midwest
CNT0050,2024-12-07,47206,66.6,0.74,42523,CTV,Southwest
CNT0050,2024-12-08,16677,78.4,0.8711,10538,Desktop,Midwest
CNT0050,2024-12-09,80510,52.4,0.5822,68806,Tablet,West
CNT0050,2024-12-10,33620,52.8,0.5867,20938,Desktop,Southeast
CNT0050,2024-12-11,23243,60.5,0.6722,19433,CTV,West
CNT0050,2024-12-12,7576,60.7,0.6744,6461,Tablet,West
CNT0050,2024-12-13,21272,48.5,0.5389,19107,Tablet,West
CNT0050,2024-12-14,4780,38.1,0.4233,3101,Mobile,Southwest
CNT0050,2024-12-15,4110,44.4,0.4933,3761,Mobile,Midwest
CNT0050,2024-12-16,43162,57.4,0.6378,28136,Tablet,Southeast
CNT0050,2024-12-17,30258,75.7,0.8411,25208,CTV,Southwest
CNT0050,2024-12-18,26294,64.1,0.7122,21197,Mobile,Southwest
CNT0050,2024-12-19,19010,58.4,0.6489,14786,Mobile,Midwest
CNT0050,2024-12-20,46821,57.3,0.6367,30709,Tablet,Southeast
CNT0050,2024-12-21,47056,62.7,0.6967,42532,Mobile,Midwest
CNT0050,2024-12-22,31680,55.7,0.6189,25946,CTV,Southeast
CNT0050,2024-12-23,34310,77.7,0.8633,20915,Mobile,Southwest
CNT0050,2024-12-24,26578,52.1,0.5789,19550,Desktop,West
CNT0050,2024-12-25,15934,58.9,0.6544,10919,Tablet,Southeast
CNT0050,2024-12-26,30183,60.1,0.6678,21191,Tablet,Midwest
CNT0050,2024-12-27,8226,67.9,0.7544,6522,Tablet,West
CNT0050,2024-12-28,22866,40.0,0.4444,20826,Tablet,Southeast
CNT0050,2024-12-29,10548,81.4,0.9044,9253,Mobile,Midwest
CNT0050,2024-12-30,1413,79.7,0.8856,1133,CTV,Northeast
CNT0050,2024-12-31,15690,53.3,0.5922,10648,CTV,Northeast
CNT0051,2024-07-19,380570,32.7,0.7432,244562,Desktop,West
CNT0051,2024-07-20,646031,20.3,0.4614,570003,Desktop,Southeast
CNT0051,2024-07-21,444756,20.7,0.4705,291237,Tablet,Southeast
CNT0051,2024-07-22,252607,20.3,0.4614,188697,Desktop,Midwest
CNT0051,2024-07-23,298334,24.5,0.5568,255298,CTV,Midwest
CNT0051,2024-07-24,282989,22.2,0.5045,196099,Mobile,Northeast
CNT0051,2024-07-25,117597,18.0,0.4091,83335,Desktop,Midwest
CNT0051,2024-07-26,584912,23.7,0.5386,471026,Mobile,Northeast
CNT0051,2024-07-27,504236,29.3,0.6659,418490,Mobile,Midwest
CNT0051,2024-07-28,403725,21.4,0.4864,256402,Desktop,Northeast
CNT0051,2024-07-29,149079,31.1,0.7068,95315,Tablet,Midwest
CNT0051,2024-07-30,221570,31.5,0.7159,145253,Desktop,West
CNT0051,2024-07-31,325159,19.9,0.4523,257133,Tablet,Southeast
CNT0051,2024-08-01,189294,26.5,0.6023,125951,Mobile,Southwest
CNT0051,2024-08-02,441173,28.7,0.6523,334704,CTV,Midwest
CNT0051,2024-08-03,130110,36.8,0.8364,80612,Desktop,Northeast
CNT0051,2024-08-04,245742,24.6,0.5591,221668,CTV,Southwest
CNT0051,2024-08-05,119747,36.9,0.8386,90245,Mobile,Southeast
CNT0051,2024-08-06,45411,23.9,0.5432,34011,Mobile,Midwest
CNT0051,2024-08-07,126622,34.0,0.7727,116396,CTV,Southwest
CNT0051,2024-08-08,70504,18.9,0.4295,51428,Desktop,Southeast
CNT0051,2024-08-09,224739,28.8,0.6545,183786,Tablet,Southeast
CNT0051,2024-08-10,107101,20.6,0.4682,65886,CTV,Midwest
CNT0051,2024-08-11,280146,25.8,0.5864,206256,Tablet,Northeast
CNT0051,2024-08-12,30342,24.9,0.5659,26603,Tablet,Southeast
CNT0051,2024-08-13,180966,38.3,0.8705,143738,Mobile,Northeast
CNT0051,2024-08-14,133509,38.3,0.8705,105641,CTV,West
CNT0051,2024-08-15,145388,15.6,0.3545,90839,Desktop,West
CNT0051,2024-08-16,33509,24.2,0.55,20201,CTV,Southeast
CNT0051,2024-08-17,141745,15.5,0.3523,118029,Mobile,Northeast
CNT0051,2024-08-18,129983,16.5,0.375,115831,CTV,Southeast
