campaign_id,date,impressions,clicks,ctr,spend,cpm,completions,completion_rate,reach,frequency
CMP0076,2024-08-26,679040,85015,0.1252,10334.99,15.22,547559,0.8064,439532,1.13
CMP0076,2024-08-27,698887,15724,0.0225,15047.04,21.53,404508,0.5788,501095,3.2
CMP0076,2024-08-28,726244,19318,0.0266,22985.62,31.65,651744,0.8974,534304,3.6
CMP0076,2024-08-29,688362,9086,0.0132,6821.67,9.91,495416,0.7197,403980,4.04
CMP0076,2024-08-30,772801,8037,0.0104,24126.85,31.22,541241,0.7004,525638,1.11
CMP0076,2024-08-31,663431,20632,0.0311,18343.87,27.65,395746,0.5965,439411,4.4
CMP0076,2024-09-01,499026,1546,0.0031,5828.62,11.68,455232,0.9122,326884,2.96
CMP0076,2024-09-02,809498,16918,0.0209,12806.26,15.82,549480,0.6788,637960,4.4
CMP0076,2024-09-03,639084,13356,0.0209,4070.97,6.37,543923,0.8511,354083,4.15
CMP0076,2024-09-04,788082,16786,0.0213,22507.62,28.56,637359,0.8087,561294,2.65
CMP0076,2024-09-05,631495,18565,0.0294,9573.46,15.16,474071,0.7507,429917,3.7
CMP0076,2024-09-06,792211,43254,0.0546,8373.67,10.57,561283,0.7085,470750,3.12
CMP0076,2024-09-07,676762,9474,0.014,10774.05,15.92,583831,0.8627,488715,2.59
CMP0076,2024-09-08,877705,9040,0.0103,19423.61,22.13,783176,0.8923,670785,4.48
CMP0076,2024-09-09,696376,27924,0.0401,6058.47,8.7,550388,0.7904,490294,2.5
CMP0076,2024-09-10,698128,24643,0.0353,17830.19,25.54,623480,0.8931,401371,2.61
CMP0077,2024-12-06,3175107,16510,0.0052,21749.48,6.85,2086885,0.6573,2080203,1.86
CMP0077,2024-12-07,3080728,30191,0.0098,49014.38,15.91,1917313,0.6224,2056058,1.52
CMP0077,2024-12-08,3910357,297969,0.0762,116372.22,29.76,2748143,0.7028,2952728,3.49
CMP0077,2024-12-09,3697764,75064,0.0203,22926.14,6.2,2546347,0.6886,2240786,2.06
CMP0077,2024-12-10,3299161,249746,0.0757,42493.19,12.88,2838067,0.8602,2470360,2.51
CMP0077,2024-12-11,3022532,19041,0.0063,88862.44,29.4,2126006,0.7034,1674127,1.62
CMP0077,2024-12-12,3655462,88827,0.0243,99538.23,27.23,3119617,0.8534,2558773,2.24
CMP0078,2024-11-19,1201535,4926,0.0041,38220.83,31.81,768354,0.6395,953264,1.76
CMP0078,2024-11-20,1438804,24171,0.0168,39624.66,27.54,1217937,0.8465,999196,1.54
CMP0078,2024-11-21,1488508,27835,0.0187,46754.04,31.41,914353,0.6143,1155145,2.86
CMP0078,2024-11-22,1027421,5959,0.0058,8825.55,8.59,869643,0.8464,694602,3.25
CMP0078,2024-11-23,1343731,3090,0.0023,37516.97,27.92,1050942,0.7821,826471,2.98
CMP0078,2024-11-24,1400154,14001,0.01,15821.74,11.3,818401,0.5845,923198,3.24
CMP0078,2024-11-25,961642,16059,0.0167,6462.23,6.72,780663,0.8118,750223,1.37
CMP0079,2024-09-11,232037,5568,0.024,5870.54,25.3,138828,0.5983,153939,3.25
CMP0079,2024-09-12,186158,8060,0.0433,2276.71,12.23,164233,0.8822,116205,2.92
CMP0079,2024-09-13,212872,11707,0.055,5594.28,26.28,178990,0.8408,158078,3.34
CMP0079,2024-09-14,222882,6864,0.0308,6755.55,30.31,174327,0.7821,158156,3.07
CMP0079,2024-09-15,185833,3753,0.0202,3333.84,17.94,143180,0.7705,107182,2.06
CMP0079,2024-09-16,217726,18267,0.0839,1831.08,8.41,159564,0.7329,139420,3.95
CMP0079,2024-09-17,200105,4442,0.0222,3755.97,18.77,111683,0.5581,113738,4.36
CMP0079,2024-09-18,223938,2978,0.0133,5345.4,23.87,154258,0.6888,140721,4.19
CMP0079,2024-09-19,199143,6551,0.0329,2124.86,10.67,110275,0.5537,118424,3.03
CMP0079,2024-09-20,156738,6128,0.0391,1068.95,6.82,142802,0.9111,125145,2.75
CMP0079,2024-09-21,283480,2494,0.0088,5729.13,20.21,172526,0.6086,208478,4.25
CMP0079,2024-09-22,182646,36,0.0002,1236.51,6.77,102012,0.5585,123822,1.62
CMP0079,2024-09-23,243608,2679,0.011,2187.6,8.98,153539,0.6303,153932,1.85
CMP0079,2024-09-24,166546,3730,0.0224,5069.66,30.44,108089,0.649,111651,4.34
CMP0079,2024-09-25,181769,3199,0.0176,3697.18,20.34,119767,0.6589,133836,2.79
CMP0079,2024-09-26,217396,695,0.0032,3565.29,16.4,135096,0.6214,128967,3.44
CMP0079,2024-09-27,235980,7976,0.0338,3140.89,13.31,164087,0.6953,164221,3.71
CMP0079,2024-09-28,203766,7620,0.0374,5430.36,26.65,183978,0.9029,136922,4.1
CMP0079,2024-09-29,226076,1786,0.0079,5746.85,25.42,192589,0.8519,159548,3.16
CMP0079,2024-09-30,185036,5106,0.0276,3839.5,20.75,127372,0.6884,131037,1.32
CMP0079,2024-10-01,168359,959,0.0057,1158.31,6.88,124451,0.7392,117298,2.1
CMP0079,2024-10-02,179122,5284,0.0295,4078.61,22.77,162482,0.9071,114291,1.2
CMP0079,2024-10-03,230698,4221,0.0183,3319.74,14.39,194393,0.8426,147516,1.35
CMP0079,2024-10-04,254254,6152,0.0242,3984.16,15.67,213171,0.8384,147613,2.18
CMP0079,2024-10-05,217215,4648,0.0214,3160.48,14.55,156870,0.7222,162652,4.16
CMP0079,2024-10-06,199625,6108,0.0306,3199.99,16.03,154243,0.7727,136107,1.45
CMP0079,2024-10-07,191169,3995,0.0209,4169.4,21.81,167625,0.8768,146240,1.35
CMP0079,2024-10-08,226600,2605,0.0115,3845.4,16.97,188031,0.8298,142632,2.19
CMP0080,2024-08-27,2473231,47486,0.0192,66455.72,26.87,1816590,0.7345,1972562,2.53
CMP0080,2024-08-28,2471558,56104,0.0227,25827.78,10.45,1658276,0.6709,1595920,3.06
CMP0080,2024-08-29,2284748,47522,0.0208,51955.17,22.74,1980323,0.8668,1820918,4.2
CMP0080,2024-08-30,2822214,99906,0.0354,78683.33,27.88,1972840,0.699,2184273,4.22
CMP0080,2024-08-31,2030142,6090,0.003,46206.03,22.76,1168748,0.5757,1164854,3.83
CMP0080,2024-09-01,1935999,42785,0.0221,25439.03,13.14,1604684,0.8289,1258566,2.99
CMP0080,2024-09-02,2402466,147271,0.0613,52662.05,21.92,1670989,0.6955,1739659,2.65
CMP0080,2024-09-03,2134711,64041,0.03,66496.25,31.15,1269988,0.5949,1373636,3.2
CMP0080,2024-09-04,1859550,26219,0.0141,13463.14,7.24,1029905,0.5538,1071628,2.2
CMP0080,2024-09-05,2969736,141656,0.0477,51465.52,17.33,1820361,0.613,1775278,4.17
CMP0080,2024-09-06,2219858,80580,0.0363,65419.22,29.47,2033698,0.9161,1739319,4.05
CMP0080,2024-09-07,1392633,32169,0.0231,36779.44,26.41,823042,0.591,1095704,1.36
CMP0080,2024-09-08,2191947,24549,0.0112,48069.4,21.93,1864513,0.8506,1353479,1.68
CMP0080,2024-09-09,2485672,21625,0.0087,44692.38,17.98,1483267,0.5967,1902716,3.66
CMP0081,2024-10-28,832482,11072,0.0133,25898.52,31.11,585167,0.7029,550849,1.52
CMP0081,2024-10-29,679475,16103,0.0237,14289.36,21.03,539958,0.7947,539562,2.19
CMP0081,2024-10-30,671659,19478,0.029,7972.59,11.87,434973,0.6476,419154,1.38
CMP0081,2024-10-31,731420,877,0.0012,20984.44,28.69,580753,0.794,536728,1.8
CMP0081,2024-11-01,578336,4684,0.0081,18084.57,31.27,330980,0.5723,319982,1.83
CMP0081,2024-11-02,1064834,32157,0.0302,11596.04,10.89,626844,0.5887,641206,3.11
CMP0081,2024-11-03,902894,22662,0.0251,25569.96,28.32,750648,0.8314,566978,2.64
CMP0081,2024-11-04,782632,22226,0.0284,14963.92,19.12,695154,0.8882,473254,2.34
CMP0081,2024-11-05,803239,17430,0.0217,22940.51,28.56,594382,0.74,598417,1.74
CMP0081,2024-11-06,841179,2523,0.003,8638.91,10.27,558243,0.6636,645569,3.3
CMP0081,2024-11-07,679899,5779,0.0085,19567.49,28.78,561365,0.8257,414833,4.14
CMP0081,2024-11-08,731253,8336,0.0114,4928.65,6.74,581271,0.7949,484937,2.0
CMP0081,2024-11-09,586493,11377,0.0194,4803.38,8.19,416201,0.7096,344655,2.81
CMP0081,2024-11-10,1263041,44964,0.0356,9321.24,7.38,822060,0.6509,725557,3.31
CMP0081,2024-11-11,680391,17962,0.0264,11559.84,16.99,448229,0.6588,442712,3.12
CMP0081,2024-11-12,794904,6200,0.0078,14968.04,18.83,564715,0.7104,572561,3.3
CMP0081,2024-11-13,779721,32514,0.0417,9130.53,11.71,444176,0.5697,435803,2.01
CMP0081,2024-11-14,639644,20916,0.0327,5520.13,8.63,405401,0.6338,450984,3.53
CMP0081,2024-11-15,534225,10150,0.019,4610.36,8.63,438893,0.8216,411290,2.01
CMP0081,2024-11-16,1017906,40512,0.0398,26903.26,26.43,690775,0.6786,633135,3.13
CMP0081,2024-11-17,876815,7277,0.0083,7409.09,8.45,645510,0.7362,635794,2.72
CMP0082,2024-09-21,249156,9816,0.0394,7367.54,29.57,159033,0.6383,156663,1.34
CMP0082,2024-09-22,266448,7886,0.0296,7833.57,29.4,160529,0.6025,147394,2.71
CMP0082,2024-09-23,172819,3802,0.022,1835.34,10.62,111920,0.6476,98376,3.41
CMP0082,2024-09-24,186328,2235,0.012,3994.87,21.44,169321,0.9087,129645,2.76
CMP0082,2024-09-25,244439,3177,0.013,2160.84,8.84,208507,0.853,169106,4.47
CMP0082,2024-09-26,208205,3310,0.0159,4093.31,19.66,127401,0.6119,122142,1.42
CMP0082,2024-09-27,287087,7923,0.0276,7217.37,25.14,205975,0.7175,210636,4.47
CMP0082,2024-09-28,199967,1059,0.0053,3729.38,18.65,136934,0.6848,110659,2.3
CMP0082,2024-09-29,235010,6110,0.026,6857.59,29.18,196603,0.8366,179603,4.17
CMP0082,2024-09-30,191143,1834,0.0096,1706.91,8.93,153629,0.8037,139926,1.17
CMP0082,2024-10-01,214280,5656,0.0264,6055.55,28.26,170130,0.794,125441,2.79
CMP0082,2024-10-02,202146,5053,0.025,5108.23,25.27,183976,0.9101,129344,3.63
CMP0082,2024-10-03,231858,2619,0.0113,7148.18,30.83,182317,0.7863,183483,4.08
CMP0082,2024-10-04,241016,939,0.0039,7081.05,29.38,172622,0.7162,190300,2.89
CMP0082,2024-10-05,242644,6672,0.0275,5740.96,23.66,213176,0.8786,157174,2.52
CMP0082,2024-10-06,240706,4284,0.0178,3379.51,14.04,136048,0.5652,163684,2.27
CMP0082,2024-10-07,214289,4307,0.0201,3700.77,17.27,153936,0.7184,169725,3.79
CMP0082,2024-10-08,188464,2393,0.0127,5881.96,31.21,138446,0.7346,135954,2.69
CMP0082,2024-10-09,212191,5580,0.0263,6605.51,31.13,165679,0.7808,151945,2.13
CMP0082,2024-10-10,201676,1976,0.0098,5402.9,26.79,112085,0.5558,112986,2.06
CMP0082,2024-10-11,263669,16373,0.0621,1945.88,7.38,174853,0.6632,173383,3.34
CMP0082,2024-10-12,203167,4266,0.021,2547.71,12.54,138068,0.6796,126129,4.02
CMP0082,2024-10-13,237145,11335,0.0478,6163.4,25.99,144033,0.6074,135528,2.02
CMP0082,2024-10-14,226211,10202,0.0451,2513.2,11.11,173398,0.7665,128980,1.84
CMP0082,2024-10-15,174133,4231,0.0243,2650.3,15.22,148070,0.8503,123505,2.54
CMP0082,2024-10-16,221841,4836,0.0218,1896.74,8.55,143457,0.6467,138762,2.16
CMP0082,2024-10-17,198836,4473,0.0225,4702.47,23.65,133084,0.6693,138099,3.42
CMP0082,2024-10-18,242787,7744,0.0319,2313.76,9.53,183324,0.7551,151806,1.39
CMP0082,2024-10-19,268444,1503,0.0056,5997.04,22.34,201858,0.752,172875,4.08
CMP0082,2024-10-20,244822,612,0.0025,2350.29,9.6,174681,0.7135,153825,4.28
CMP0082,2024-10-21,154299,2962,0.0192,2805.16,18.18,109280,0.7082,101085,2.49
CMP0082,2024-10-22,239863,407,0.0017,4924.39,20.53,216901,0.9043,157165,3.67
CMP0082,2024-10-23,201751,2683,0.0133,2796.27,13.86,129076,0.6398,136797,1.53
CMP0082,2024-10-24,209821,6903,0.0329,4343.29,20.7,138174,0.6585,155022,2.44
CMP0082,2024-10-25,225118,3849,0.0171,1384.48,6.15,191072,0.8488,173054,2.66
CMP0082,2024-10-26,235063,6088,0.0259,1744.17,7.42,201463,0.8571,167475,2.23
CMP0082,2024-10-27,304002,3648,0.012,4122.27,13.56,221356,0.7281,192380,1.31
CMP0082,2024-10-28,211529,3003,0.0142,4977.28,23.53,174207,0.8236,119144,1.8
CMP0082,2024-10-29,259269,2307,0.0089,6546.54,25.25,190112,0.7333,157087,3.4
CMP0082,2024-10-30,202926,7447,0.0367,2804.44,13.82,134951,0.665,161790,1.12
CMP0082,2024-10-31,220478,1455,0.0066,5265.01,23.88,130620,0.5924,121264,3.15
CMP0082,2024-11-01,299976,5249,0.0175,2555.8,8.52,187661,0.6256,200514,3.93
CMP0083,2024-08-14,365790,10900,0.0298,2725.14,7.45,217670,0.5951,238180,4.44
CMP0083,2024-08-15,486931,35351,0.0726,13575.64,27.88,366311,0.7523,367838,3.42
CMP0083,2024-08-16,672717,8812,0.0131,14833.41,22.05,477609,0.71,476989,1.73
CMP0083,2024-08-17,416791,8627,0.0207,9623.7,23.09,255570,0.6132,306514,2.96
CMP0083,2024-08-18,572560,16203,0.0283,7752.46,13.54,456323,0.797,452192,2.78
CMP0083,2024-08-19,325224,2731,0.0084,5258.87,16.17,262823,0.8081,187600,2.52
CMP0083,2024-08-20,474718,20128,0.0424,3194.85,6.73,341379,0.7191,328054,1.14
CMP0083,2024-08-21,316551,3893,0.0123,7207.87,22.77,278720,0.8805,223158,1.24
CMP0083,2024-08-22,365542,17363,0.0475,11342.77,31.03,264332,0.7231,267125,2.04
CMP0083,2024-08-23,541172,20997,0.0388,8279.93,15.3,469012,0.8667,365724,2.29
CMP0083,2024-08-24,504946,7927,0.0157,8159.93,16.16,289446,0.5732,360521,2.3
CMP0083,2024-08-25,478920,6609,0.0138,7097.59,14.82,390136,0.8146,357597,2.05
CMP0083,2024-08-26,441811,2562,0.0058,6132.34,13.88,307391,0.6958,344188,3.29
CMP0083,2024-08-27,342338,6812,0.0199,6254.52,18.27,271754,0.7938,237585,4.25
CMP0083,2024-08-28,366369,10478,0.0286,7202.81,19.66,219046,0.5979,231185,4.35
CMP0083,2024-08-29,385814,14699,0.0381,8507.2,22.05,269836,0.6994,216531,4.0
CMP0083,2024-08-30,346924,13876,0.04,2952.32,8.51,204442,0.5893,271835,2.72
CMP0083,2024-08-31,409431,10440,0.0255,12901.17,31.51,347674,0.8492,300179,1.9
CMP0083,2024-09-01,561573,24372,0.0434,5907.75,10.52,494304,0.8802,414976,2.53
CMP0083,2024-09-02,312070,9237,0.0296,6837.45,21.91,184856,0.5924,237703,1.35
CMP0083,2024-09-03,357346,14829,0.0415,7779.42,21.77,307693,0.8611,279047,2.19
CMP0083,2024-09-04,401620,5221,0.013,6353.63,15.82,367836,0.9159,278501,1.78
CMP0083,2024-09-05,367508,3858,0.0105,6387.29,17.38,241031,0.6559,220614,1.65
CMP0083,2024-09-06,471185,23700,0.0503,12736.13,27.03,292676,0.6211,327721,3.24
CMP0083,2024-09-07,543117,11242,0.0207,6131.79,11.29,461488,0.8497,420004,2.32
CMP0083,2024-09-08,436534,15496,0.0355,8822.35,20.21,251717,0.5766,260316,3.58
CMP0083,2024-09-09,404087,7192,0.0178,9172.77,22.7,296432,0.7336,306338,3.04
CMP0083,2024-09-10,410348,3446,0.0084,6216.77,15.15,319594,0.7788,283006,1.57
CMP0084,2024-10-29,772712,24185,0.0313,13228.83,17.12,532525,0.6892,438681,1.37
CMP0084,2024-10-30,722647,52464,0.0726,9936.4,13.75,428987,0.5936,439111,3.15
CMP0084,2024-10-31,1042211,17926,0.0172,12318.93,11.82,935935,0.898,813516,1.95
CMP0084,2024-11-01,963394,26493,0.0275,7485.57,7.77,840508,0.8724,763035,1.35
CMP0084,2024-11-02,815959,11994,0.0147,22993.72,28.18,730095,0.8948,550781,2.46
CMP0084,2024-11-03,762671,24710,0.0324,18410.88,24.14,450756,0.591,509269,4.22
CMP0084,2024-11-04,783195,40726,0.052,5310.06,6.78,528716,0.6751,481837,2.24
CMP0084,2024-11-05,588703,4768,0.0081,5663.32,9.62,442953,0.7524,431794,4.24
CMP0084,2024-11-06,466877,1867,0.004,13464.73,28.84,297483,0.6372,265292,4.32
CMP0084,2024-11-07,758120,40711,0.0537,18407.15,24.28,631712,0.8333,423668,4.44
CMP0084,2024-11-08,949151,5505,0.0058,20454.2,21.55,737110,0.7766,541156,2.97
CMP0084,2024-11-09,783898,15991,0.0204,10214.19,13.03,443250,0.5654,438120,2.83
CMP0084,2024-11-10,853375,30038,0.0352,14695.12,17.22,565160,0.6623,650662,4.4
CMP0084,2024-11-11,651624,10360,0.0159,4848.08,7.44,544912,0.8362,490569,2.92
CMP0084,2024-11-12,750654,10133,0.0135,17813.02,23.73,617812,0.823,516543,1.28
CMP0084,2024-11-13,830628,6894,0.0083,20001.52,24.08,588911,0.709,545480,1.57
CMP0084,2024-11-14,962744,7894,0.0082,28237.28,29.33,879503,0.9135,618011,1.76
CMP0084,2024-11-15,812598,11538,0.0142,6102.61,7.51,516692,0.6359,566506,1.87
CMP0084,2024-11-16,877133,19910,0.0227,25524.57,29.1,739841,0.8435,606986,4.47
CMP0084,2024-11-17,970230,26681,0.0275,23984.09,24.72,825345,0.8507,552209,1.53
CMP0084,2024-11-18,793029,2775,0.0035,5662.23,7.14,538765,0.6794,566065,1.93
CMP0085,2024-10-11,40990,1082,0.0264,891.94,21.76,29804,0.7271,23798,1.36
CMP0085,2024-10-12,51673,738,0.0143,1040.18,20.13,37882,0.7331,37917,2.31
CMP0085,2024-10-13,52219,1216,0.0233,612.53,11.73,42498,0.8138,41010,3.75
CMP0085,2024-10-14,30011,222,0.0074,689.95,22.99,22356,0.7449,18513,3.47
CMP0085,2024-10-15,49926,579,0.0116,369.45,7.4,44092,0.8831,36265,3.21
CMP0085,2024-10-16,48893,743,0.0152,552.0,11.29,29371,0.6007,38820,1.88
CMP0085,2024-10-17,43400,1076,0.0248,498.23,11.48,29849,0.6878,32727,1.58
CMP0085,2024-10-18,43249,704,0.0163,1044.9,24.16,34186,0.7904,28693,1.49
CMP0085,2024-10-19,50328,392,0.0078,346.26,6.88,32856,0.6528,32514,3.91
CMP0085,2024-10-20,43259,635,0.0147,573.61,13.26,33551,0.7756,29149,4.03
CMP0085,2024-10-21,38406,1067,0.0278,274.6,7.15,24046,0.6261,22894,2.57
CMP0085,2024-10-22,34580,995,0.0288,481.7,13.93,25947,0.7503,22025,1.19
CMP0085,2024-10-23,46224,610,0.0132,1350.67,29.22,41204,0.8914,35909,3.85
CMP0085,2024-10-24,49727,1874,0.0377,1277.49,25.69,33622,0.6761,37658,2.58
CMP0085,2024-10-25,47373,464,0.0098,1182.43,24.96,38945,0.8221,26731,1.47
CMP0085,2024-10-26,25822,54,0.0021,639.09,24.75,20679,0.8008,19744,4.29
CMP0085,2024-10-27,39441,709,0.018,823.92,20.89,29985,0.7602,26809,1.65
CMP0085,2024-10-28,42805,449,0.0105,1086.82,25.39,38187,0.8921,24953,1.15
CMP0085,2024-10-29,49514,861,0.0174,1521.57,30.73,28799,0.5816,30326,2.95
CMP0085,2024-10-30,44418,888,0.02,722.24,16.26,34546,0.7777,28446,3.34
CMP0085,2024-10-31,49016,2043,0.0417,1326.86,27.07,37985,0.775,28482,3.03
CMP0085,2024-11-01,42733,700,0.0164,550.4,12.88,26329,0.6161,28446,2.6
CMP0085,2024-11-02,59182,1296,0.0219,1841.15,31.11,43065,0.7277,45042,1.84
CMP0085,2024-11-03,44249,469,0.0106,1345.61,30.41,28862,0.6523,31088,2.17
CMP0085,2024-11-04,48549,140,0.0029,518.02,10.67,40461,0.8334,30053,4.05
CMP0085,2024-11-05,41301,342,0.0083,924.73,22.39,24960,0.6043,29096,1.27
CMP0085,2024-11-06,41086,817,0.0199,287.6,7.0,33002,0.8032,31436,3.07
CMP0085,2024-11-07,46137,110,0.0024,1137.28,24.65,26413,0.5725,33617,1.98
CMP0085,2024-11-08,50608,561,0.0111,1196.37,23.64,43890,0.8673,32304,3.54
CMP0085,2024-11-09,46121,511,0.0111,695.97,15.09,26688,0.5787,30483,2.84
CMP0085,2024-11-10,44508,89,0.002,644.03,14.47,30594,0.6874,33633,2.51
CMP0085,2024-11-11,37481,1529,0.0408,1078.33,28.77,22598,0.6029,23674,3.78
CMP0085,2024-11-12,45885,903,0.0197,762.15,16.61,36305,0.7912,30636,4.41
CMP0085,2024-11-13,42670,887,0.0208,433.95,10.17,24172,0.5665,33392,4.2
CMP0085,2024-11-14,41735,196,0.0047,911.08,21.83,35431,0.849,28283,3.75
CMP0085,2024-11-15,40818,1559,0.0382,862.08,21.12,27646,0.6773,24642,3.92
CMP0085,2024-11-16,41006,1644,0.0401,1020.23,24.88,28335,0.691,32782,1.37
CMP0085,2024-11-17,40144,1124,0.028,1217.17,30.32,25414,0.6331,27132,3.05
CMP0085,2024-11-18,34616,1291,0.0373,583.97,16.87,28427,0.8212,26373,2.89
CMP0085,2024-11-19,37765,2024,0.0536,690.34,18.28,28098,0.744,24934,2.02
CMP0085,2024-11-20,38700,2085,0.0539,527.09,13.62,24779,0.6403,23636,3.71
CMP0085,2024-11-21,29736,190,0.0064,530.79,17.85,24586,0.8268,17212,1.92
CMP0086,2024-07-01,282633,621,0.0022,8165.27,28.89,193291,0.6839,180318,2.82
CMP0086,2024-07-02,306862,11476,0.0374,7054.76,22.99,237489,0.7739,203216,2.52
CMP0086,2024-07-03,303544,11109,0.0366,8347.46,27.5,181019,0.5964,207746,3.74
CMP0086,2024-07-04,381077,10936,0.0287,8078.83,21.2,229069,0.6011,234388,2.08
CMP0086,2024-07-05,245597,12893,0.0525,1994.25,8.12,173337,0.7058,195449,3.06
CMP0086,2024-07-06,272192,7022,0.0258,7101.49,26.09,240332,0.883,209343,1.15
CMP0086,2024-07-07,303521,8225,0.0271,3900.24,12.85,229217,0.7552,237514,3.63
CMP0086,2024-07-08,346897,659,0.0019,2390.12,6.89,246166,0.7096,250637,4.47
CMP0086,2024-07-09,315397,13719,0.0435,9001.43,28.54,280668,0.8899,244768,2.3
CMP0086,2024-07-10,350155,5532,0.0158,7171.17,20.48,284827,0.8134,203004,4.15
CMP0086,2024-07-11,302234,12240,0.0405,6461.76,21.38,235184,0.7782,241343,1.25
CMP0086,2024-07-12,369638,3770,0.0102,5629.59,15.23,264694,0.7161,241084,2.63
CMP0086,2024-07-13,319285,6098,0.0191,4316.73,13.52,231969,0.7265,186351,1.72
CMP0086,2024-07-14,324503,778,0.0024,9676.68,29.82,290933,0.8965,185274,4.15
CMP0086,2024-07-15,294681,8192,0.0278,4602.92,15.62,232880,0.7903,190023,2.59
CMP0086,2024-07-16,394477,9230,0.0234,8398.42,21.29,354857,0.8996,226518,2.11
CMP0086,2024-07-17,309655,2260,0.0073,6400.57,20.67,273116,0.882,215196,3.97
CMP0086,2024-07-18,260093,1378,0.0053,3742.74,14.39,173709,0.6679,154652,1.59
CMP0086,2024-07-19,338955,10270,0.0303,8507.77,25.1,310484,0.916,204278,2.87
CMP0086,2024-07-20,331639,9849,0.0297,7296.06,22.0,194606,0.5868,206013,1.5
CMP0086,2024-07-21,303682,3856,0.0127,5287.1,17.41,266505,0.8776,188926,4.22
CMP0086,2024-07-22,241669,5920,0.0245,6184.31,25.59,215585,0.8921,173182,1.58
CMP0086,2024-07-23,318097,1304,0.0041,8846.28,27.81,263797,0.8293,177128,4.17
CMP0086,2024-07-24,345891,10757,0.0311,6931.66,20.04,292494,0.8456,190816,3.93
CMP0086,2024-07-25,273086,6909,0.0253,3080.41,11.28,245359,0.8985,189191,3.59
CMP0086,2024-07-26,357695,7082,0.0198,9875.96,27.61,235766,0.6591,206534,3.5
CMP0086,2024-07-27,375670,563,0.0015,6593.01,17.55,266702,0.7099,231324,4.04
CMP0086,2024-07-28,431370,8152,0.0189,10792.88,25.02,255841,0.5931,275399,1.37
CMP0086,2024-07-29,285227,8071,0.0283,7105.0,24.91,191396,0.671,193031,2.04
CMP0086,2024-07-30,283418,6320,0.0223,5478.47,19.33,237364,0.8375,205960,2.17
CMP0086,2024-07-31,341054,7912,0.0232,5890.0,17.27,305235,0.895,255295,2.18
CMP0086,2024-08-01,390102,4486,0.0115,9046.47,23.19,341223,0.8747,218031,3.26
CMP0086,2024-08-02,298816,4422,0.0148,2856.68,9.56,205943,0.6892,234806,3.39
CMP0086,2024-08-03,304258,4563,0.015,3024.32,9.94,258963,0.8511,223139,2.06
CMP0086,2024-08-04,301234,1144,0.0038,8666.5,28.77,271655,0.9018,230229,3.65
CMP0086,2024-08-05,370802,2447,0.0066,2873.72,7.75,280460,0.7564,223273,1.71
CMP0086,2024-08-06,270822,2626,0.0097,3477.35,12.84,187058,0.6907,188485,3.27
CMP0086,2024-08-07,259740,9324,0.0359,5994.8,23.08,160161,0.6166,162344,1.89
CMP0086,2024-08-08,277160,471,0.0017,5157.95,18.61,234143,0.8448,179614,2.31
CMP0086,2024-08-09,376894,9196,0.0244,3207.37,8.51,222961,0.5916,290292,3.67
CMP0086,2024-08-10,308770,13956,0.0452,9633.62,31.2,206998,0.6704,220957,1.49
CMP0086,2024-08-11,292408,6959,0.0238,4178.51,14.29,173108,0.592,211774,3.5
CMP0087,2024-07-14,1216183,22499,0.0185,22596.68,18.58,1031015,0.8477,817632,2.5
CMP0087,2024-07-15,1679115,39459,0.0235,22768.8,13.56,1238801,0.7378,1297036,3.76
CMP0087,2024-07-16,1520648,7755,0.0051,39643.29,26.07,983545,0.6468,957102,2.43
CMP0087,2024-07-17,1137355,26500,0.0233,18618.5,16.37,1009489,0.8876,701838,3.58
CMP0087,2024-07-18,1758097,21800,0.0124,47960.89,27.28,1167638,0.6641,1147075,3.05
CMP0087,2024-07-19,1617323,53533,0.0331,18372.79,11.36,1263705,0.7814,1272783,3.19
CMP0087,2024-07-20,1278443,29276,0.0229,27780.57,21.73,712566,0.5574,933975,3.83
CMP0087,2024-07-21,1462155,8188,0.0056,35559.61,24.32,1297698,0.8875,1084495,2.98
CMP0087,2024-07-22,1233079,31690,0.0257,24020.38,19.48,843396,0.684,739366,1.63
CMP0087,2024-07-23,945195,13421,0.0142,26796.28,28.35,600060,0.6349,709199,4.2
CMP0087,2024-07-24,1108803,3880,0.0035,12873.2,11.61,910697,0.8213,870414,1.22
CMP0087,2024-07-25,1496230,27081,0.0181,45560.2,30.45,879682,0.5879,971777,2.75
CMP0087,2024-07-26,1216369,4865,0.004,16834.55,13.84,772518,0.6351,903887,1.94
CMP0087,2024-07-27,1137143,17398,0.0153,10473.09,9.21,955313,0.8401,811714,1.55
CMP0088,2024-12-09,1469858,16168,0.011,19137.55,13.02,854603,0.5814,835573,3.56
CMP0088,2024-12-10,1965424,25353,0.0129,33019.12,16.8,1091703,0.5555,1488932,3.16
CMP0088,2024-12-11,1725350,41235,0.0239,43358.05,25.13,1454934,0.8433,1032744,3.16
CMP0088,2024-12-12,2134664,2134,0.001,30781.85,14.42,1578736,0.7396,1186570,2.03
CMP0088,2024-12-13,1958606,5092,0.0026,25207.26,12.87,1552662,0.7927,1308055,2.09
CMP0088,2024-12-14,2398278,29498,0.0123,74682.38,31.14,1816860,0.7576,1608854,4.19
CMP0088,2024-12-15,1857186,42158,0.0227,22954.82,12.36,1033280,0.5564,1252223,2.44
CMP0088,2024-12-16,2332910,30794,0.0132,47148.11,20.21,1376586,0.5901,1413778,4.42
